1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,14,14,14,,,,,,,,,,,,,,,,,,,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,9,,,,,,13,13,13,,3,3,3,,,,3,,,,,3,3,,,,,,1
1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,,,,,,1
1,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1
1,1,,,3,3,3,,,,,3,3,3,,,1,1,6,6,1,1,1,1,1,1,1,1,1,1
1,1,,,1,1,1,,,,,1,1,1,,,1,1,10,10,1,1,1,1,1,1,1,1,1,1
1,1,,,,,,,,,,,,,,,1,1,1,1,1,31,31,31,31,1,1,1,1,1
1,1,,,,,,,,,,3,,,,,1,1,1,1,1,33,,,32,1,1,1,1,1
1,1,,,1,1,1,,,,,1,1,1,,,1,1,1,1,1,33,,,32,1,1,1,1,1
1,1,,,,,,,,,,,,,,,1,1,1,1,1,30,30,30,30,1,1,1,1,1
1,1,3,3,,,,30,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
