1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
1,,,,102,,102,,,,14,14,14,14,14,14,14,14,14,14,14,15,15,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,2,,101,,105,,101,,,13,13,13,13,13,13,13,13,13,,,13,13,,,,,,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,31,8,31,1,31,14,,,,,,,,,,,,,,,,,,,,,,21,1
1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,9,1
1,,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,1,,,,,102,,102,,102,,102,,102,,102,,102,,102,,102,,,31,1
1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,1,,13,,105,,101,,101,,101,,105,,101,,101,,101,,105,,,,,1
1,,,,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,3,3,,,,,,,,16,16,,40,,41,,,,,,,20,,,,,,,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
